Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
WR,James Brown (11462567),James Brown,11462567,WR/FLEX/S-FLEX,3000,BAMA@TENN 10/20/2018 03:30PM ET,TENN,0
RB,Ronnie Clark (11462594),Ronnie Clark,11462594,RB/FLEX/S-FLEX,3000,BAMA@TENN 10/20/2018 03:30PM ET,BAMA,0.63
RB,Jerome Ford (11462597),Jerome Ford,11462597,RB/FLEX/S-FLEX,3000,BAMA@TENN 10/20/2018 03:30PM ET,BAMA,1.23
RB,Kendall Norris (11462600),Kendall Norris,11462600,RB/FLEX/S-FLEX,3000,BAMA@TENN 10/20/2018 03:30PM ET,BAMA,0
RB,De'Marquise Lockridge (11462603),De'Marquise Lockridge,11462603,RB/FLEX/S-FLEX,3000,BAMA@TENN 10/20/2018 03:30PM ET,BAMA,0
WR,Miller Forristall (11462624),Miller Forristall,11462624,WR/FLEX/S-FLEX,3000,BAMA@TENN 10/20/2018 03:30PM ET,BAMA,0
WR,Major Tennison (11462627),Major Tennison,11462627,WR/FLEX/S-FLEX,3000,BAMA@TENN 10/20/2018 03:30PM ET,BAMA,0
WR,Chris Golden (11462630),Chris Golden,11462630,WR/FLEX/S-FLEX,3000,BAMA@TENN 10/20/2018 03:30PM ET,BAMA,0
WR,Chris Herring (11462633),Chris Herring,11462633,WR/FLEX/S-FLEX,3000,BAMA@TENN 10/20/2018 03:30PM ET,BAMA,0
WR,Derek Kief (11462636),Derek Kief,11462636,WR/FLEX/S-FLEX,3000,BAMA@TENN 10/20/2018 03:30PM ET,BAMA,4
WR,Xavian Marks (11462639),Xavian Marks,11462639,WR/FLEX/S-FLEX,3000,BAMA@TENN 10/20/2018 03:30PM ET,BAMA,0
WR,Tyrell Shavers (11462642),Tyrell Shavers,11462642,WR/FLEX/S-FLEX,3000,BAMA@TENN 10/20/2018 03:30PM ET,BAMA,0
WR,Chadarius Townsend (11462645),Chadarius Townsend,11462645,WR/FLEX/S-FLEX,3000,BAMA@TENN 10/20/2018 03:30PM ET,BAMA,0
